Datetime,CRUD.L,BRNT.L,DBO,BNO,USO,3175.HK,IAU,GLD,AAAU,SGOL,FTGC,BCD,SLV,hf_CL,hf_OIL,hf_GC,hf_SI
2026-05-12 23:30:00+08:00,,,22.729999542236328,56.814998626708984,143.63999938964844,,87.77989959716797,428.3900146484375,46.02000045776367,44.43989944458008,30.2549991607666,38.30849838256836,76.1500015258789,101.5,107.66000366210938,4673.10009765625,84.7699966430664
2026-05-12 23:00:00+08:00,16.100000381469727,92.0,22.84000015258789,57.060001373291016,144.13999938964844,,87.58000183105469,427.42999267578125,45.900001525878906,44.349998474121094,30.264999389648438,38.39970016479492,75.69000244140625,101.91999816894531,108.12999725341797,4663.2998046875,84.2750015258789
2026-05-12 22:30:00+08:00,16.076000213623047,91.7699966430664,22.809999465942383,56.94499969482422,143.99000549316406,,87.9052963256836,429.0400085449219,46.08000183105469,44.5,30.269699096679688,38.40999984741211,76.3499984741211,101.94000244140625,107.94000244140625,4680.0,85.0199966430664
2026-05-12 22:00:00+08:00,16.031999588012695,91.79000091552734,22.81999969482422,56.959999084472656,143.97000122070312,,88.1050033569336,430.0199890136719,46.185001373291016,44.599998474121094,30.274999618530273,38.415000915527344,76.94499969482422,101.97000122070312,107.93000030517578,4690.60009765625,85.70999908447266
2026-05-12 21:30:00+08:00,16.083999633789062,91.8499984741211,22.829999923706055,56.98500061035156,143.9250030517578,,88.02999877929688,429.5899963378906,46.150001525878906,44.560001373291016,30.2549991607666,38.40999984741211,76.48999786376953,101.7699966430664,108.0,4687.0,85.17500305175781
2026-05-12 21:00:00+08:00,16.079999923706055,91.80999755859375,,,,,,,,,,,,101.6500015258789,107.95999908447266,4698.39990234375,85.19999694824219
2026-05-12 20:30:00+08:00,15.970000267028809,90.97000122070312,,,,,,,,,,,,100.7699966430664,107.16999816894531,4713.7998046875,85.23500061035156
2026-05-12 20:00:00+08:00,16.10099983215332,91.75,,,,,,,,,,,,101.54000091552734,107.88999938964844,4704.7001953125,84.69000244140625
2026-05-12 19:30:00+08:00,16.010000228881836,91.58000183105469,,,,,,,,,,,,101.2699966430664,107.5,4714.60009765625,84.87000274658203
2026-05-12 19:00:00+08:00,15.970009803771973,91.36000061035156,,,,,,,,,,,,101.23999786376953,107.38999938964844,4707.7998046875,84.37000274658203
2026-05-12 18:30:00+08:00,16.04599952697754,91.7699966430664,,,,,,,,,,,,101.66999816894531,107.76000213623047,4701.89990234375,84.44499969482422
2026-05-12 18:00:00+08:00,15.961000442504883,91.2004165649414,,,,,,,,,,,,101.11000061035156,107.20999908447266,4708.2001953125,84.70999908447266
2026-05-12 17:30:00+08:00,15.984000205993652,91.2699966430664,,,,,,,,,,,,101.08999633789062,107.16000366210938,4707.60009765625,84.69999694824219
2026-05-12 17:00:00+08:00,16.0,91.3499984741211,,,,,,,,,,,,101.47000122070312,107.36000061035156,4707.2998046875,84.68000030517578
2026-05-12 16:30:00+08:00,15.90999984741211,90.88999938964844,,,,,,,,,,,,100.9000015258789,106.70999908447266,4710.89990234375,84.9749984741211
2026-05-12 16:00:00+08:00,15.934000015258789,91.0,,,,,,,,,,,,101.18000030517578,106.97000122070312,4710.7001953125,84.9749984741211
2026-05-12 15:30:00+08:00,15.87600040435791,90.62999725341797,,,,11.020000457763672,,,,,,,,100.66999816894531,106.41999816894531,4707.7998046875,85.16000366210938
2026-05-12 15:00:00+08:00,15.85099983215332,90.44999694824219,,,,11.0,,,,,,,,100.37000274658203,106.1500015258789,4705.7998046875,84.8949966430664
2026-05-12 14:30:00+08:00,,,,,,11.029999732971191,,,,,,,,100.5199966430664,106.37000274658203,4705.39990234375,84.91000366210938
2026-05-12 14:00:00+08:00,,,,,,10.90999984741211,,,,,,,,99.45999908447266,105.37000274658203,4704.2998046875,85.375
2026-05-12 13:30:00+08:00,,,,,,10.890000343322754,,,,,,,,99.19999694824219,105.08999633789062,4723.2001953125,86.20999908447266
2026-05-12 13:00:00+08:00,,,,,,10.859999656677246,,,,,,,,98.95999908447266,104.83000183105469,4724.39990234375,86.51000213623047
2026-05-12 12:30:00+08:00,,,,,,,,,,,,,,99.0199966430664,104.94000244140625,4723.10009765625,86.72000122070312
2026-05-12 12:00:00+08:00,,,,,,,,,,,,,,98.95999908447266,104.91000366210938,4731.39990234375,86.81500244140625
2026-05-12 11:30:00+08:00,,,,,,10.880000114440918,,,,,,,,99.18000030517578,105.13999938964844,4729.0,86.76499938964844
2026-05-12 11:00:00+08:00,,,,,,10.869999885559082,,,,,,,,99.05000305175781,105.11000061035156,4733.0,86.69499969482422
2026-05-12 10:30:00+08:00,,,,,,10.880000114440918,,,,,,,,98.97000122070312,105.08000183105469,4739.7998046875,86.96499633789062
2026-05-12 10:00:00+08:00,,,,,,10.890000343322754,,,,,,,,99.12000274658203,105.16000366210938,4736.10009765625,86.69499969482422
2026-05-12 09:30:00+08:00,,,,,,10.899999618530273,,,,,,,,99.04000091552734,105.12999725341797,4736.60009765625,86.69999694824219
2026-05-12 09:00:00+08:00,,,,,,,,,,,,,,98.80000305175781,104.97000122070312,4744.7998046875,87.05000305175781
2026-05-12 08:30:00+08:00,,,,,,,,,,,,,,98.7300033569336,104.86000061035156,4759.2998046875,86.7699966430664
2026-05-12 08:00:00+08:00,,,,,,,,,,,,,,98.44999694824219,104.69000244140625,4772.2998046875,87.34500122070312
2026-05-12 07:30:00+08:00,,,,,,,,,,,,,,98.11000061035156,104.16000366210938,4777.2001953125,87.93000030517578
2026-05-12 07:00:00+08:00,,,,,,,,,,,,,,98.19999694824219,104.27999877929688,4762.7001953125,87.38999938964844
2026-05-12 06:30:00+08:00,,,,,,,,,,,,,,98.23999786376953,104.33999633789062,4760.7001953125,87.66000366210938
2026-05-12 06:00:00+08:00,,,,,,,,,,,,,,98.13999938964844,104.2699966430664,4749.2001953125,87.12000274658203
2026-05-12 04:30:00+08:00,,,,,,,,,,,,,,98.25,104.41999816894531,4745.60009765625,86.80500030517578
2026-05-12 04:00:00+08:00,,,,,,,,,,,,,,98.26000213623047,104.33999633789062,4745.0,86.71499633789062
2026-05-12 03:30:00+08:00,,,22.165000915527344,55.029998779296875,138.97000122070312,,89.05000305175781,434.67999267578125,46.689998626708984,45.084999084472656,30.190000534057617,38.22999954223633,77.98989868164062,98.33000183105469,104.27999877929688,4743.5,86.83499908447266
2026-05-12 03:00:00+08:00,,,22.1200008392334,55.0,138.67999267578125,,88.87999725341797,433.7950134277344,46.59000015258789,44.9900016784668,30.165000915527344,38.189998626708984,77.83426666259766,98.02999877929688,104.25,4733.89990234375,86.71499633789062
2026-05-12 02:30:00+08:00,,,22.149999618530273,55.0099983215332,138.8000030517578,,88.88999938964844,433.8500061035156,46.599998474121094,45.0,30.176700592041016,38.220001220703125,77.62999725341797,98.12999725341797,104.30999755859375,4733.7998046875,86.55999755859375
2026-05-12 02:00:00+08:00,,,22.1299991607666,54.959999084472656,138.65499877929688,,88.93000030517578,434.06500244140625,46.6150016784668,45.02000045776367,30.15999984741211,38.18000030517578,77.69000244140625,98.06999969482422,104.19999694824219,4736.2001953125,86.58000183105469
2026-05-12 01:30:00+08:00,,,22.18000030517578,55.04999923706055,138.96499633789062,,88.8499984741211,433.7099914550781,46.583499908447266,44.9900016784668,30.150299072265625,38.160400390625,77.51000213623047,98.33999633789062,104.3499984741211,4733.0,86.3949966430664
2026-05-12 01:00:00+08:00,,,22.190000534057617,55.08000183105469,139.25,,88.76000213623047,433.20001220703125,46.54999923706055,44.93000030517578,30.1299991607666,38.15999984741211,77.2665023803711,98.63999938964844,104.43000030517578,4727.7001953125,86.13500213623047
2026-05-12 00:30:00+08:00,,,22.350000381469727,55.459999084472656,140.2449951171875,,88.72000122070312,433.04998779296875,46.51499938964844,44.90999984741211,30.165000915527344,38.16999816894531,77.09349822998047,99.26000213623047,105.06999969482422,4726.10009765625,85.94000244140625
2026-05-12 00:00:00+08:00,,,22.239999771118164,55.2400016784668,139.50999450683594,,88.86499786376953,433.7200012207031,46.580101013183594,44.97999954223633,30.15999984741211,38.16999816894531,77.37999725341797,98.72000122070312,104.69999694824219,4733.5,86.29000091552734
2026-05-11 23:30:00+08:00,,,22.079999923706055,54.869998931884766,138.3350067138672,,89.03500366210938,434.5400085449219,46.665000915527344,45.064998626708984,30.114999771118164,38.150001525878906,77.80000305175781,97.87000274658203,104.01000213623047,4741.7998046875,86.7249984741211
2026-05-11 23:00:00+08:00,15.472999572753906,88.36000061035156,21.989999771118164,54.689998626708984,137.80999755859375,,89.04499816894531,434.55999755859375,46.68000030517578,45.06999969482422,30.096799850463867,38.08000183105469,77.5,97.5,103.62000274658203,4742.5,86.43000030517578
2026-05-11 22:30:00+08:00,15.467000007629395,88.47000122070312,21.985000610351562,54.769901275634766,137.94500732421875,,88.90499877929688,433.8900146484375,46.61000061035156,45.005001068115234,30.0049991607666,37.970001220703125,76.81999969482422,97.69000244140625,103.7699966430664,4735.39990234375,85.69999694824219
2026-05-11 22:00:00+08:00,15.402000427246094,88.27999877929688,21.90999984741211,54.709999084472656,137.3350067138672,,88.88999938964844,433.7699890136719,46.599998474121094,44.994998931884766,29.960100173950195,37.939998626708984,76.54100036621094,97.27999877929688,103.63999938964844,4734.5,85.41500091552734
2026-05-11 21:30:00+08:00,15.28600025177002,87.69999694824219,21.770000457763672,54.369998931884766,136.3000030517578,,89.11499786376953,434.8699951171875,46.709999084472656,45.11000061035156,29.92259979248047,37.849998474121094,77.41000366210938,96.62000274658203,103.0,4745.7001953125,86.37000274658203
2026-05-11 21:00:00+08:00,15.32699966430664,87.79000091552734,,,,,,,,,,,,96.8499984741211,103.22000122070312,4737.89990234375,85.9749984741211
2026-05-11 20:30:00+08:00,15.49899959564209,88.5,,,,,,,,,,,,98.08000183105469,103.91999816894531,4708.7001953125,84.43499755859375
2026-05-11 20:00:00+08:00,15.42199993133545,88.5,,,,,,,,,,,,97.54000091552734,103.62999725341797,4699.5,83.625
2026-05-11 19:30:00+08:00,15.503000259399414,88.73999786376953,,,,,,,,,,,,98.31999969482422,104.26000213623047,4683.2998046875,81.93000030517578
2026-05-11 19:00:00+08:00,15.449999809265137,88.51000213623047,,,,,,,,,,,,97.91000366210938,103.97000122070312,4680.60009765625,81.19499969482422
2026-05-11 18:30:00+08:00,15.425000190734863,88.48999786376953,,,,,,,,,,,,98.0199966430664,103.9800033569336,4672.2001953125,80.96499633789062
2026-05-11 18:00:00+08:00,15.354000091552734,88.06999969482422,,,,,,,,,,,,97.69000244140625,103.66000366210938,4671.7001953125,80.93499755859375
2026-05-11 17:30:00+08:00,15.461999893188477,88.5199966430664,,,,,,,,,,,,98.08999633789062,104.06999969482422,4665.2998046875,80.71499633789062
2026-05-11 17:00:00+08:00,15.392999649047852,88.41999816894531,,,,,,,,,,,,97.66999816894531,103.87999725341797,4666.0,80.70500183105469
2026-05-11 16:30:00+08:00,15.414999961853027,88.51000213623047,,,,,,,,,,,,97.58999633789062,103.95999908447266,4675.89990234375,80.81999969482422
2026-05-11 16:00:00+08:00,15.413000106811523,88.5,,,,10.829999923706056,,,,,,,,97.5500030517578,103.91000366210938,4679.60009765625,80.95500183105469
2026-05-11 15:30:00+08:00,15.562999725341797,89.08000183105469,,,,10.81999969482422,,,,,,,,98.3000030517578,104.38999938964844,4676.39990234375,80.83499908447266
2026-05-11 15:00:00+08:00,15.59000015258789,89.23999786376953,,,,10.84000015258789,,,,,,,,98.97000122070312,104.87000274658205,4684.10009765625,81.07499694824219
2026-05-11 14:30:00+08:00,,,,,,10.789999961853027,,,,,,,,99.02999877929688,104.5199966430664,4686.7001953125,81.16000366210938
2026-05-11 14:00:00+08:00,,,,,,10.869999885559082,,,,,,,,99.8499984741211,105.33999633789062,4675.60009765625,80.94499969482422
2026-05-11 13:30:00+08:00,,,,,,10.869999885559082,,,,,,,,99.7699966430664,105.27999877929688,4659.60009765625,80.3949966430664
2026-05-11 13:00:00+08:00,,,,,,10.890000343322754,,,,,,,,100.0,105.55999755859376,4678.5,80.7249984741211
2026-05-11 12:30:00+08:00,,,,,,,,,,,,,,100.3000030517578,105.91999816894533,4679.7998046875,80.83499908447266
2026-05-11 12:00:00+08:00,,,,,,,,,,,,,,100.0999984741211,105.6999969482422,4679.2998046875,80.98500061035156
2026-05-11 11:30:00+08:00,,,,,,10.890000343322754,,,,,,,,99.94000244140624,105.62999725341795,4687.0,81.19999694824219
2026-05-11 11:00:00+08:00,,,,,,10.880000114440918,,,,,,,,99.83999633789062,105.52999877929688,4697.5,81.53500366210938
2026-05-11 10:30:00+08:00,,,,,,10.869999885559082,,,,,,,,99.80999755859376,105.3000030517578,4690.0,81.5250015258789
2026-05-11 10:00:00+08:00,,,,,,10.8100004196167,,,,,,,,99.11000061035156,104.72000122070312,4697.0,81.63500213623047
2026-05-11 09:30:00+08:00,,,,,,10.789999961853027,,,,,,,,98.9800033569336,104.58999633789062,4694.2001953125,81.30000305175781
2026-05-11 09:00:00+08:00,,,,,,,,,,,,,,99.0199966430664,104.66999816894533,4707.89990234375,81.1500015258789
2026-05-11 08:30:00+08:00,,,,,,,,,,,,,,99.25,105.04000091552734,4692.5,80.55500030517578
2026-05-11 08:00:00+08:00,,,,,,,,,,,,,,98.61000061035156,104.5500030517578,4691.89990234375,80.56500244140625
2026-05-11 07:30:00+08:00,,,,,,,,,,,,,,98.87000274658205,104.98999786376952,4700.2998046875,80.48999786376953
2026-05-11 07:00:00+08:00,,,,,,,,,,,,,,98.3499984741211,104.51000213623048,4703.60009765625,80.7249984741211
2026-05-11 06:30:00+08:00,,,,,,,,,,,,,,98.29000091552734,104.51000213623048,4700.10009765625,80.44999694824219
2026-05-11 06:00:00+08:00,,,,,,,,,,,,,,97.91000366210938,103.86000061035156,4702.89990234375,80.2300033569336
2026-05-09 04:30:00+08:00,,,,,,,,,,,,,,95.41999816894533,101.29000091552734,4730.7001953125,80.86499786376953
2026-05-09 04:00:00+08:00,,,,,,,,,,,,,,94.8499984741211,100.62999725341795,4727.0,80.88500213623047
2026-05-09 03:30:00+08:00,,,21.31999969482422,53.11000061035156,133.5800018310547,,88.87000274658203,433.80999755859375,46.595001220703125,44.9900016784668,29.47900009155273,37.40999984741211,73.02999877929688,94.91000366210938,100.5,4733.39990234375,81.19000244140625
2026-05-09 03:00:00+08:00,,,21.420000076293945,53.31999969482422,134.2899932861328,,88.87000274658203,433.7699890136719,46.59400177001953,44.98899841308594,29.509899139404297,37.45989990234375,72.9000015258789,95.37999725341795,101.05999755859376,4733.2001953125,81.06999969482422
2026-05-09 02:30:00+08:00,,,21.44499969482422,53.40999984741211,134.39999389648438,,88.83989715576172,433.6099853515625,46.56999969482422,44.97499847412109,29.5049991607666,37.40999984741211,72.83499908447266,95.55999755859376,101.25,4731.89990234375,81.01499938964844
2026-05-09 02:00:00+08:00,,,21.44499969482422,53.41999816894531,134.25,,88.90499877929688,434.0,46.59999847412109,45.0099983215332,29.51000022888184,,72.98989868164062,95.38999938964844,101.27999877929688,4735.10009765625,81.19999694824219
2026-05-09 01:30:00+08:00,,,21.415000915527344,53.34000015258789,134.2899932861328,,88.81990051269531,433.489990234375,46.55500030517578,44.959999084472656,29.46999931335449,37.40499877929688,72.7300033569336,95.48999786376952,101.0999984741211,4730.39990234375,80.91500091552734
2026-05-09 01:00:00+08:00,,,21.34000015258789,53.290000915527344,134.25,,88.81500244140625,433.489990234375,46.560001373291016,44.959999084472656,29.4650993347168,37.375,72.75,95.43000030517578,100.9800033569336,4730.2001953125,80.91500091552734
2026-05-09 00:30:00+08:00,,,21.420000076293945,53.58000183105469,135.0500030517578,,88.66000366210938,432.7200012207031,46.470001220703125,44.880001068115234,29.500099182128903,37.39179992675781,72.48500061035156,96.12999725341795,101.58999633789062,4721.89990234375,80.63500213623047
2026-05-09 00:00:00+08:00,,,21.38999938964844,53.43000030517578,134.48880004882812,,88.74500274658203,433.2200012207031,46.511600494384766,44.90999984741211,29.509899139404297,37.41999816894531,72.83000183105469,95.62999725341795,101.3000030517578,4727.2001953125,81.0250015258789
2026-05-08 23:30:00+08:00,,,21.51000022888184,53.66999816894531,134.85000610351562,,88.55999755859375,432.18499755859375,46.40999984741211,44.83000183105469,29.51499938964844,37.45500183105469,72.30500030517578,95.80999755859376,101.69000244140624,4716.60009765625,80.4749984741211
2026-05-08 23:00:00+08:00,15.149999618530272,86.88999938964844,21.479999542236328,53.619998931884766,134.4600067138672,,88.65499877929688,432.7000122070313,46.459999084472656,44.880001068115234,29.48979949951172,37.393699645996094,72.69000244140625,95.62000274658205,101.62999725341795,4723.10009765625,80.88999938964844
2026-05-08 22:30:00+08:00,15.050000190734863,86.5,21.39999961853028,53.52999877929688,134.30999755859375,,88.7300033569336,433.010009765625,46.52000045776367,44.90999984741211,29.450000762939453,37.380001068115234,72.9489974975586,95.4000015258789,101.45999908447266,4725.7001953125,81.19000244140625
2026-05-08 22:00:00+08:00,15.053990364074709,86.44999694824219,21.3700008392334,53.52000045776367,134.42999267578125,,88.76000213623047,433.25,46.52000045776367,44.93000030517578,29.479999542236328,37.375,72.91999816894531,95.5500030517578,101.47000122070312,4727.60009765625,81.16000366210938
2026-05-08 21:30:00+08:00,14.880999565124512,85.23999786376953,21.11000061035156,52.810001373291016,132.67999267578125,,89.31500244140625,436.0299987792969,46.810001373291016,45.220001220703125,29.440000534057617,37.29999923706055,73.77989959716797,94.30999755859376,100.16000366210938,4757.7998046875,82.07499694824219
2026-05-08 21:00:00+08:00,14.83899974822998,85.18000030517578,,,,,,,,,,,,94.16000366210938,99.86000061035156,4736.60009765625,81.54499816894531
2026-05-08 20:30:00+08:00,14.977999687194824,85.7699966430664,,,,,,,,,,,,95.3499984741211,100.62999725341795,4734.10009765625,81.7300033569336
2026-05-08 20:00:00+08:00,14.918999671936035,85.44999694824219,,,,,,,,,,,,95.08000183105467,100.37000274658205,4720.0,81.13999938964844
2026-05-08 19:30:00+08:00,14.96500015258789,85.76000213623047,,,,,,,,,,,,94.97000122070312,100.66000366210938,4727.5,81.29000091552734
2026-05-08 19:00:00+08:00,14.92300033569336,85.5999984741211,,,,,,,,,,,,94.61000061035156,100.38999938964844,4734.2001953125,81.13999938964844
2026-05-08 18:30:00+08:00,14.904999732971191,85.4800033569336,,,,,,,,,,,,94.88999938964844,100.29000091552734,4729.39990234375,81.16500091552734
2026-05-08 18:00:00+08:00,14.875,85.30000305175781,,,,,,,,,,,,94.66999816894533,100.0500030517578,4730.89990234375,81.0999984741211
2026-05-08 17:30:00+08:00,14.925999641418455,85.95999908447266,,,,,,,,,,,,95.1500015258789,100.86000061035156,4721.60009765625,80.73999786376953
2026-05-08 17:00:00+08:00,14.83899974822998,84.94000244140625,,,,,,,,,,,,94.1500015258789,99.62999725341795,4727.60009765625,81.01499938964844
2026-05-08 16:30:00+08:00,14.904999732971191,85.52999877929688,,,,,,,,,,,,94.5999984741211,100.3000030517578,4724.7998046875,80.68499755859375
2026-05-08 16:00:00+08:00,14.854000091552734,85.38999938964844,,,,,,,,,,,,94.4499969482422,100.2300033569336,4726.39990234375,80.78500366210938
2026-05-08 15:30:00+08:00,14.942999839782717,86.0,,,,10.380000114440918,,,,,,,,95.26000213623048,101.05999755859376,4717.39990234375,80.42500305175781
2026-05-08 15:00:00+08:00,15.001999855041504,86.2300033569336,,,,10.43000030517578,,,,,,,,95.47000122070312,101.1999969482422,4715.89990234375,80.18000030517578
2026-05-08 14:30:00+08:00,,,,,,10.380000114440918,,,,,,,,95.13999938964844,100.63999938964844,4734.2998046875,80.8499984741211
2026-05-08 14:00:00+08:00,,,,,,10.329999923706056,,,,,,,,94.62000274658205,100.12000274658205,4742.2998046875,81.20500183105469
2026-05-08 13:30:00+08:00,,,,,,10.40999984741211,,,,,,,,95.41999816894533,100.98999786376952,4736.0,80.97000122070312
2026-05-08 13:00:00+08:00,,,,,,10.399999618530272,,,,,,,,95.79000091552734,101.33000183105467,4728.0,80.46499633789062
2026-05-08 12:30:00+08:00,,,,,,,,,,,,,,95.8000030517578,101.29000091552734,4719.39990234375,80.11000061035156
2026-05-08 12:00:00+08:00,,,,,,,,,,,,,,96.27999877929688,101.75,4725.89990234375,80.34500122070312
2026-05-08 11:30:00+08:00,,,,,,10.420000076293944,,,,,,,,95.69000244140624,101.26000213623048,4729.0,80.41500091552734
2026-05-08 11:00:00+08:00,,,,,,10.420000076293944,,,,,,,,95.68000030517578,101.20999908447266,4728.10009765625,80.33999633789062
2026-05-08 10:30:00+08:00,,,,,,10.420000076293944,,,,,,,,95.75,101.30999755859376,4721.7001953125,80.19499969482422
2026-05-08 10:00:00+08:00,,,,,,10.460000038146973,,,,,,,,95.91000366210938,101.5500030517578,4729.7001953125,80.33999633789062
2026-05-08 09:30:00+08:00,,,,,,10.470000267028809,,,,,,,,96.02999877929688,101.5999984741211,4731.2001953125,80.47000122070312
2026-05-08 09:00:00+08:00,,,,,,,,,,,,,,95.77999877929688,101.37999725341795,4721.0,80.44000244140625
2026-05-08 08:30:00+08:00,,,,,,,,,,,,,,96.58999633789062,102.1999969482422,4710.0,79.61000061035156
2026-05-08 08:00:00+08:00,,,,,,,,,,,,,,97.08999633789062,102.6999969482422,4705.7998046875,79.375
2026-05-08 07:30:00+08:00,,,,,,,,,,,,,,96.9800033569336,102.41000366210938,4713.2001953125,79.74500274658203
2026-05-08 07:00:00+08:00,,,,,,,,,,,,,,96.93000030517578,102.20999908447266,4705.39990234375,79.5199966430664
2026-05-08 06:30:00+08:00,,,,,,,,,,,,,,97.2699966430664,102.62999725341795,4694.89990234375,79.04000091552734
2026-05-08 06:00:00+08:00,,,,,,,,,,,,,,96.9000015258789,102.36000061035156,4702.7001953125,79.32499694824219
2026-05-08 04:30:00+08:00,,,,,,,,,,,,,,97.66000366210938,103.11000061035156,4696.0,78.91500091552734
2026-05-08 04:00:00+08:00,,,,,,,,,,,,,,96.0,101.20999908447266,4723.39990234375,80.33499908447266
2026-05-08 03:30:00+08:00,,,21.36000061035156,53.709999084472656,135.07000732421875,,88.44000244140625,431.7000122070313,46.375,44.77000045776367,29.350000381469727,37.2400016784668,71.58000183105469,96.36000061035156,101.66999816894533,4712.89990234375,79.63500213623047
